Type_of_property,Price,Bedrooms,Energy class,Primary energy consumption,Furnished,Terrace,Terrace surface,Surface of the plot,Living room surface,Number of frontages,Construction year,Building condition,Outdoor parking space,Bathrooms,Shower rooms,Office,Toilets,Kitchen type,Heating type,postal code
apartment,€219000,2,E,215,No,0,0,0,0,2,0,0,0,1,0,0,0,Installed,Gas,1030
apartment,€,2,Not specified,Not specified,0,0,7,0,30,2,1970,To be done up,0,1,0,0,1,Installed,Gas,3
apartment,€695000,3,D,186,0,0,40,0,55,4,1981,Good,0,3,0,0,3,Installed,Gas,1180
apartment,€199500,1,Not specified,Not specified,No,0,5,0,0,3,2023,0,0,1,0,0,0,0,0,20
apartment,€297500,2,Not specified,Not specified,No,0,6,0,0,3,2023,0,0,1,0,0,0,0,0,20
apartment,€234000,1,B,162,0,0,4,0,0,2,1972,As new,0,1,0,0,1,USA installed,Gas,2800
apartment,€2950000,0,Not specified,Not specified,0,0,0,0,0,0,2016,Good,0,2,0,0,0,0,Gas,3500
apartment,€139000,0,C,216,0,Yes,0,0,0,0,0,Good,0,1,0,0,1,0,Electric,8400
apartment,€346000,2,Not specified,Not specified,0,0,11,0,41,0,2021,0,0,1,0,0,1,Installed,Gas,1770
apartment,€119000,3,C,253,0,0,0,0,28,0,0,To be done up,0,1,0,0,1,Not installed,0,7640
apartment,€260000,3,B,136,0,Yes,0,0,0,2,1979,To be done up,0,1,0,0,1,Semi equipped,Gas,2100
apartment,€195000,1,B,127,0,0,0,0,21,3,2022,0,0,0,1,0,2,0,0,7500
apartment,€297500,2,Not specified,Not specified,No,0,17,0,0,3,2023,0,0,1,0,0,0,0,0,20
apartment,€215000,2,C,198,No,Yes,0,0,24,3,1975,Good,0,1,0,Yes,1,Installed,Electric,5004
apartment,€381850,2,Not specified,Not specified,No,0,34,0,0,2,2022,0,0,1,0,0,0,0,0,3920
apartment,€260850,2,Not specified,Not specified,No,0,14,0,0,2,2022,0,0,1,0,0,0,0,0,3920
apartment,€326890,2,Not specified,Not specified,No,0,10,0,0,2,2022,0,0,1,0,0,0,0,0,3920
apartment,€198690,2,Not specified,Not specified,No,0,13,0,0,2,2022,0,0,1,0,0,0,0,0,3920
apartment,€545000,2,A,70,No,0,12,0,0,4,2019,As new,0,2,0,0,0,Installed,0,9000
apartment,€70/month,1,Not specified,Not specified,No,0,0,0,25,3,0,Good,0,0,1,No,1,0,Gas,1040
apartment,€155000,2,Not specified,Not specified,No,0,0,0,0,0,1970,Good,0,1,0,No,0,0,0,3
apartment,€198000,3,Not specified,Not specified,No,0,0,0,0,0,1979,As new,0,2,0,No,0,0,Gas,121
apartment,€209000,2,B,165,No,Yes,0,0,31,2,2008,Good,0,1,0,No,1,Installed,Gas,8460
apartment,€1050000,9,C,272,No,0,5,0,0,2,1977,Good,0,3,0,0,3,Semi equipped,0,9120
apartment,€795000,3,Not specified,Not specified,No,0,5,0,0,2,2003,0,0,2,0,No,2,0,0,8300
apartment,€120000,2,D,338,No,0,0,0,30,0,0,Good,0,1,0,No,0,0,0,6000
apartment,€199000,2,C,224,0,0,0,0,0,0,0,0,0,1,0,0,1,Not installed,Electric,7090
apartment,€680000,4,G,Not specified,0,0,0,0,0,0,0,To renovate,0,2,0,0,0,Not installed,Gas,1480
apartment,€680000,4,G,Not specified,0,0,0,0,0,0,0,To renovate,0,2,0,0,0,Not installed,Gas,1480
apartment,€323000,2,B,111,0,0,0,0,0,3,2019,0,0,1,0,0,1,Hyper equipped,Electric,7333
apartment,€,3,D,311,0,0,54,0,26,3,0,Good,0,1,0,0,0,Installed,0,3
apartment,€299000,3,D,178,0,0,12,0,34,2,1993,0,0,1,0,0,2,Installed,Gas,1083
apartment,€435000,2,B,100,No,0,2,0,50,4,1994,Good,0,2,0,0,2,Installed,Gas,1410
apartment,€/trimestre.,1,D,337,0,0,0,0,23,2,1966,0,0,1,0,0,1,Installed,Gas,3
apartment,€289000,2,B,152,0,0,0,0,0,2,0,Good,0,1,0,0,1,Installed,Gas,2000
apartment,€298000,1,B,175,0,0,0,0,0,2,1977,Good,0,1,0,0,1,Semi equipped,Gas,2000
apartment,€145000,3,D,301,0,0,0,0,0,2,0,Good,0,2,0,Yes,2,USA installed,Gas,7080
apartment,€159000,1,C,276,0,Yes,0,0,0,0,0,Just renovated,0,1,0,0,1,0,Gas,8434
apartment,€/mois.,1,C,196,0,0,0,0,31,0,1997,As new,0,0,0,0,1,0,Gas,6061
apartment,€25000,3,G,407,0,Yes,0,0,30,3,1970,Good,0,1,0,0,1,0,Gas,1020
apartment,€215000,2,E,411,0,0,40,0,0,2,0,Good,0,2,2,0,2,Installed,Electric,7000
apartment,€349500,3,Not specified,Not specified,0,0,12,0,0,0,2022,As new,0,0,0,0,0,Hyper equipped,0,3290
apartment,€349500,2,Not specified,Not specified,0,0,19,0,0,0,2022,As new,0,0,0,0,0,Hyper equipped,0,3290
apartment,€249000,3,C,98,0,0,11,0,28,0,0,To restore,0,1,0,0,1,0,Gas,1140
apartment,€795000,2,B,163,0,0,4,0,0,0,2009,Good,0,2,0,0,2,0,Gas,8300
apartment,€125000,1,C,244,No,0,0,0,25,0,0,As new,0,1,0,0,1,Installed,Gas,7000
apartment,€500000,2,A,44,No,0,18,0,30,2,0,As new,0,1,0,0,0,Hyper equipped,Gas,1180
apartment,€315000,2,D,177,0,0,3,0,36,2,0,As new,0,1,0,0,1,Hyper equipped,Fuel oil,1180
apartment,€187500,1,C,206,0,Yes,0,0,0,0,1995,Good,0,1,0,0,1,0,Electric,3500
apartment,€250000,3,E,215,No,0,19,0,27,2,1970,To renovate,0,1,1,0,1,0,Gas,1140
apartment,€,2,Not specified,Not specified,0,0,17,0,0,0,0,0,0,1,0,0,1,0,0,8800
apartment,€,2,Not specified,Not specified,0,0,35,0,0,0,0,0,0,1,0,0,1,0,0,8800
apartment,€,1,Not specified,Not specified,0,0,9,0,0,0,0,0,0,1,0,0,1,0,0,8800
apartment,€,3,Not specified,Not specified,0,0,37,0,0,0,0,0,0,1,0,0,2,0,0,8800
apartment,€,3,Not specified,Not specified,0,0,37,0,0,0,0,0,0,1,0,0,2,0,0,8800
apartment,€200000,1,Not specified,Not specified,No,0,3,0,20,4,1969,To be done up,0,1,1,0,1,0,Gas,1210
apartment,€400000,2,D,207,No,0,0,0,0,2,0,Good,0,1,0,0,0,0,Gas,1040
apartment,€450000,2,D,178,No,0,0,0,0,3,1990,As new,0,1,1,0,1,0,0,1000
apartment,€169000,2,F,566,0,0,1,0,23,0,0,Good,0,1,0,0,1,0,Gas,9620
apartment,€,3,C,122,No,0,20,0,60,2,1965,As new,0,3,0,0,3,Hyper equipped,Fuel oil,1050
apartment,€179000,2,C,230,0,0,0,0,0,0,0,Good,0,1,0,0,2,0,Gas,8520
apartment,€190000,1,D,328,No,0,13,0,28,2,0,Good,0,1,1,0,1,Hyper equipped,Gas,5100
apartment,€345000,1,B,75,No,0,10,0,0,2,2017,As new,0,1,1,0,1,Hyper equipped,Gas,1000
apartment,€295000,2,B,193,No,0,0,0,0,2,0,Good,0,1,0,0,1,Installed,Gas,2600
apartment,€255000,2,B,153,No,Yes,0,0,0,3,2004,Good,0,1,0,0,0,0,Gas,2250
apartment,€159000,2,B,95,0,Yes,0,0,0,0,0,Good,0,1,0,0,0,0,0,20
apartment,€270000,3,Not specified,Not specified,No,0,0,0,0,0,2023,As new,0,2,0,No,0,0,Gas,184
apartment,€260000,3,Not specified,Not specified,No,0,0,0,0,0,2023,As new,0,2,0,No,0,0,Gas,184
apartment,€250000,3,Not specified,Not specified,No,0,0,0,0,0,2023,As new,0,2,0,No,0,0,Gas,184
apartment,€,2,F,458,No,0,0,0,0,0,0,0,0,1,0,0,0,Not installed,0,20
apartment,€229000,2,B,165,No,0,14,0,24,3,2004,Good,0,1,0,0,0,0,Gas,2200
apartment,€,2,D,333,0,0,0,0,0,3,0,Good,0,0,1,0,1,Not installed,Gas,6042
apartment,€.,3,Not specified,Not specified,No,0,6,0,0,2,0,Good,0,2,0,0,0,0,Gas,1080
apartment,€199000,2,C,215,No,0,0,0,40,2,1968,Good,0,1,0,0,1,Semi equipped,Gas,2560
apartment,€195000,2,Not specified,Not specified,0,0,0,0,0,0,0,Good,0,1,0,0,1,0,0,8930
apartment,€199000,1,C,202,0,0,0,0,0,2,2001,0,0,1,0,0,1,Installed,Gas,8870
apartment,€189000,2,C,273,0,0,0,0,0,2,1977,Just renovated,0,1,0,0,1,0,Gas,8531
apartment,€590000,2,A,94,0,0,10,0,0,3,2018,Good,0,2,0,0,1,0,Gas,8500
apartment,€329000,2,B,144,0,Yes,0,0,0,2,2011,Good,0,1,0,0,1,0,Gas,8870
apartment,€299000,2,B,142,No,0,30,0,0,3,2000,Good,0,1,0,0,0,Hyper equipped,Gas,3920
apartment,€260000,2,B,90,0,0,0,0,0,2,2010,As new,0,1,0,0,1,Installed,Gas,6150
apartment,€229000,2,C,226,No,0,0,0,35,3,1999,0,0,1,0,0,1,Installed,0,4671
apartment,€239000,2,B,112,0,0,4,0,30,2,1973,Good,0,1,0,0,1,0,Gas,1500
apartment,€335000,2,C,203,0,0,57,0,34,2,1973,Good,0,1,0,0,1,0,0,1500
apartment,€239500,1,Not specified,Not specified,0,0,14,0,0,0,0,0,0,1,0,0,0,0,0,8890
apartment,€234500,1,Not specified,Not specified,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,8890
apartment,€279500,2,Not specified,Not specified,0,0,17,0,0,0,0,0,0,1,0,0,0,0,0,8890
apartment,€234500,1,Not specified,Not specified,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,8890
apartment,€314500,2,Not specified,Not specified,0,0,38,0,0,0,0,0,0,1,0,0,0,0,0,8890
apartment,€160000,3,D,279,No,Yes,0,0,38,3,1970,Good,0,1,1,0,1,Installed,0,20
apartment,€185000,2,C,205,No,0,0,0,0,2,1972,As new,0,1,0,0,1,Installed,Fuel oil,8400
apartment,€249000,1,F,295,0,0,10,0,30,0,0,Good,0,1,0,0,1,0,Gas,1030
apartment,€190000,2,Not specified,Not specified,No,0,3,0,56,3,0,Good,0,1,0,0,1,Installed,Electric,1430
apartment,€290000,2,C,98,No,0,8,0,33,2,2011,As new,0,1,0,0,1,Hyper equipped,Electric,1120
apartment,€985/month.,2,C,97,No,0,0,0,25,2,0,Good,0,1,6,0,1,Hyper equipped,Gas,1050
apartment,€1280/month.,3,C,113,No,0,0,0,32,2,0,Good,0,2,1,0,2,Hyper equipped,Gas,1050
apartment,€830/month.,1,C,117,No,0,0,0,22,2,0,Good,0,1,1,0,1,Hyper equipped,Gas,1050
apartment,€900000,4,F,344,No,0,0,0,55,4,1935,Good,0,2,1,Yes,0,USA hyper equipped,Gas,1200
apartment,€344000,2,B,134.63,No,0,12,0,44,3,2015,As new,0,1,0,0,2,USA hyper equipped,0,1800
apartment,€129900,2,E,360,No,0,0,0,20,2,1968,Good,0,1,0,0,1,USA installed,Fuel oil,6630
apartment,€169000,2,C,245,No,Yes,0,0,39,0,1994,Good,0,1,0,0,1,0,Fuel oil,20
apartment,€,2,C,210,No,0,0,0,38,2,0,Good,0,1,1,0,1,Semi equipped,Gas,20
apartment,€250000,2,C,194,No,0,0,0,38,2,0,Good,0,1,1,0,1,Semi equipped,Gas,20
apartment,€275000,2,B,119,No,0,0,0,38,2,0,Good,0,1,1,0,1,Semi equipped,Gas,20
apartment,€250000,2,C,183,No,0,0,0,38,2,0,Good,0,1,1,0,1,Semi equipped,Gas,20
apartment,€315000,2,D,294,No,Yes,0,0,22,0,0,Good,0,1,1,0,1,Semi equipped,Fuel oil,1390
apartment,€315000,2,C,237,No,Yes,0,0,34,0,0,As new,0,1,1,0,1,Semi equipped,Fuel oil,1390
apartment,€280000,2,C,214,No,Yes,0,0,22,0,0,To be done up,0,1,1,0,1,Semi equipped,Fuel oil,1390
apartment,€250000,1,C,237,No,Yes,0,0,34,0,0,To be done up,0,1,1,0,1,Semi equipped,Fuel oil,1390
apartment,€270000,2,D,323,No,Yes,0,0,29,0,0,To be done up,0,1,1,0,1,Semi equipped,Fuel oil,1390
apartment,€250000,1,D,314,No,Yes,0,0,29,0,0,To be done up,0,1,1,0,1,Semi equipped,Fuel oil,1390
apartment,€315000,2,G,583,No,Yes,0,0,29,0,0,Good,0,1,1,0,1,Semi equipped,Fuel oil,1390
apartment,€277000,2,B,198,No,0,12,0,0,2,2007,As new,0,1,0,0,0,Installed,0,2920
apartment,€199000,2,C,228,No,Yes,0,0,0,3,1974,Good,0,1,0,0,0,0,Gas,2170
apartment,€559000,3,C,145,No,0,0,0,0,4,1930,Good,0,1,0,0,0,Installed,Gas,20
apartment,€820000,7,Not specified,Not specified,0,Yes,0,0,0,0,2023,0,0,4,0,No,0,0,0,9850
apartment,€420000,2,A,78,No,0,9,0,21,0,2016,0,0,1,0,No,1,0,Gas,1860
apartment,€2595000,3,C,236,No,Yes,0,0,0,2,1957,To renovate,0,2,1,0,3,USA hyper equipped,Fuel oil,8300
apartment,€299000,2,B,117,No,0,9,0,45,2,0,As new,0,1,0,0,1,Hyper equipped,Gas,5030
apartment,€699000,8,E,360,0,0,0,0,0,0,0,Good,0,3,0,0,4,0,Gas,1410
apartment,€,3,B,151,No,0,47,0,32,3,1975,Good,0,1,0,0,1,Installed,Gas,8530
apartment,€370000,2,B,155,0,Yes,0,0,0,3,2015,Good,0,1,0,0,1,Hyper equipped,Gas,2570
apartment,€275000,3,Not specified,Not specified,0,0,0,0,0,0,1934,0,0,0,0,0,0,0,0,1070
apartment,€172000,2,B,163,No,Yes,0,0,0,2,1967,As new,0,1,0,0,1,Installed,Gas,6250
apartment,€,2,B,118,0,Yes,0,0,0,2,2001,As new,0,1,0,0,1,Hyper equipped,Gas,2300
apartment,€215000,2,D,172,No,0,3,0,17,2,1950,As new,0,1,0,0,1,Installed,Gas,1140
apartment,€239000,2,A,80,No,0,0,0,0,0,2012,Good,0,1,1,0,2,Installed,0,9185
apartment,€550000,3,E,459,0,0,0,0,0,4,1907,Good,0,2,2,0,2,Installed,Gas,8301
apartment,€50000.,3,C,131,No,0,0,0,0,3,1956,As new,0,3,0,Yes,3,Installed,Gas,1050
apartment,€169000,1,B,169,0,0,0,0,30,2,0,As new,0,0,1,0,1,Installed,Gas,3
apartment,€169000,1,B,103,0,0,0,0,0,2,0,As new,0,0,1,0,1,Installed,Gas,3
apartment,€199000,2,B,136,0,0,0,0,30,0,0,0,0,0,1,0,1,Not installed,0,3
apartment,€389000,3,B,108,0,0,19,0,0,0,2009,0,0,1,1,0,1,Installed,Gas,9700
apartment,€375000,3,Not specified,Not specified,0,0,0,0,0,2,1865,Good,0,0,2,0,2,0,Gas,1210
apartment,€280000,1,Not specified,Not specified,0,0,7,0,0,2,1865,Good,0,0,0,0,1,0,Gas,1210
apartment,€229000,1,B,199,0,0,0,0,14,0,0,0,0,1,0,0,1,0,Gas,2320
apartment,€13.000.,3,D,317,0,0,10,0,24,0,0,Good,0,1,0,0,1,Installed,Gas,2100
apartment,€310000,2,G,365,No,0,15,0,14,2,1941,To renovate,0,1,1,0,1,USA installed,Gas,1000
apartment,€355000,2,Not specified,Not specified,No,0,6,0,38,0,2023,0,0,1,0,0,1,USA hyper equipped,0,8430
apartment,€589000,3,B,113,Yes,0,6,0,35,2,1977,As new,0,2,2,0,2,Installed,Gas,8300
apartment,€140000,2,E,411,No,0,8,0,36,2,1970,To be done up,0,1,1,0,1,Not installed,Gas,20
apartment,€225000,2,Not specified,Not specified,No,0,0,0,0,2,1977,As new,0,1,0,0,1,Installed,Electric,8620
apartment,€324000,2,Not specified,Not specified,No,Yes,0,0,0,2,2017,As new,0,1,0,0,0,0,0,2580
apartment,€395000,3,C,277,0,0,4,0,55,4,1964,0,0,0,1,0,1,Hyper equipped,Gas,1850
apartment,€395000,3,C,277,0,0,4,0,55,4,1964,0,0,0,1,0,1,Hyper equipped,Gas,1853
apartment,€500000,2,G,488,Yes,0,3,0,35,2,1955,Good,0,2,2,0,2,Hyper equipped,Gas,1040
apartment,€274000,2,C,240,No,Yes,0,0,0,2,2003,Good,0,1,0,0,1,Hyper equipped,Gas,1745
apartment,€550000,2,Not specified,Not specified,0,0,0,0,0,0,0,0,0,1,0,Yes,1,0,0,3800
apartment,€100.000-,3,C,236,0,0,0,0,0,0,0,0,0,2,0,No,0,0,0,8300
apartment,€2995000,3,C,236,0,0,0,0,0,0,0,0,0,2,0,No,3,0,Fuel oil,8300
apartment,€275000,1,D,344,0,Yes,0,0,0,0,1981,As new,0,1,0,No,1,Installed,Electric,8620
apartment,€365000,1,A,98,Yes,Yes,0,0,0,0,1979,As new,0,1,0,No,1,Installed,Gas,8620
apartment,€595000,3,D,372,0,Yes,0,0,0,0,1992,As new,0,2,0,No,0,Installed,Electric,8620
apartment,€377500,2,Not specified,Not specified,0,0,0,0,0,0,2023,Good,0,1,0,0,0,0,Gas,8400
apartment,€327500,2,Not specified,Not specified,0,0,0,0,0,0,2023,Good,0,0,0,0,0,0,0,8400
apartment,€,2,A,29,0,0,8,0,38,2,2020,As new,0,1,0,Yes,1,Hyper equipped,0,9800
apartment,€205000,1,C,204,0,Yes,0,0,0,0,0,Good,0,1,0,0,0,0,0,2650
apartment,€430000,2,B,175,0,Yes,0,0,0,0,1978,Good,0,1,0,0,1,0,Gas,20
apartment,€625000,2,A,44,No,0,0,0,0,2,2020,0,0,1,0,No,1,0,0,8300
apartment,€.,2,B,150,0,0,163,0,0,0,2005,0,0,1,0,No,1,Hyper equipped,Gas,8500
apartment,€495000,2,Not specified,Not specified,No,Yes,0,0,15,0,2022,0,0,1,0,Yes,2,USA hyper equipped,Electric,3001
apartment,€280000,2,A,40,0,0,0,0,0,0,2023,0,0,1,0,No,1,0,0,8900
apartment,€295000,2,A,40,0,Yes,0,0,0,0,2023,0,0,1,0,No,1,0,0,8900
apartment,€417000,2,A,40,0,0,58,0,0,0,2023,0,0,1,0,No,1,0,0,8900
apartment,€445000,2,A,40,0,Yes,0,0,0,0,2023,0,0,1,0,No,0,0,0,8900
apartment,€135000,1,Not specified,Not specified,No,0,0,0,0,0,1963,As new,0,1,0,No,0,0,Fuel oil,20
apartment,€83000,0,Not specified,Not specified,No,0,0,0,0,0,1973,Good,0,1,0,No,0,0,Fuel oil,20
apartment,€108000,2,Not specified,Not specified,No,0,0,0,0,0,1970,As new,0,1,0,No,0,0,0,176
apartment,€269000,3,B,189,No,0,17,0,45,0,1978,As new,0,1,0,No,1,Installed,Gas,3290
apartment,€259000,2,B,108,0,Yes,0,0,0,2,1979,As new,0,1,0,0,1,Installed,Gas,2900
apartment,€255000,3,B,182,No,0,0,0,0,2,1957,To renovate,0,1,0,No,1,0,0,20
apartment,€349000,2,E,456,0,0,0,0,0,0,1991,Good,0,2,2,0,2,Installed,0,8620
apartment,€695000,2,C,239,No,Yes,0,0,0,0,0,As new,0,1,0,No,1,0,0,8300
apartment,€175000,1,B,194,0,0,0,0,0,0,1978,0,0,1,0,0,1,0,0,8430
apartment,€250000,2,B,173,0,Yes,0,0,0,0,2017,0,0,0,0,No,0,0,Gas,8620
apartment,€10/maand.,2,B,166,0,Yes,0,0,0,0,1969,Good,0,1,0,No,1,Installed,Gas,2170
apartment,€395000,3,C,219,No,Yes,0,0,0,0,1990,To be done up,0,1,0,No,2,0,0,8300
apartment,€,3,B,134,0,0,0,0,0,0,0,As new,0,0,0,No,0,0,0,8450
apartment,€,3,C,242,0,0,0,0,0,0,0,As new,0,0,0,No,0,0,0,8450
apartment,€170000,2,Not specified,Not specified,No,0,0,0,0,0,1968,As new,0,1,0,No,0,0,Gas,111
apartment,€180000,3,Not specified,Not specified,No,0,0,0,0,0,2023,As new,0,1,0,No,1,0,Fuel oil,190
apartment,€100000,1,Not specified,Not specified,No,0,0,0,0,0,2023,As new,0,1,0,No,1,0,Fuel oil,190
apartment,€100000,1,Not specified,Not specified,No,0,0,0,0,0,2023,As new,0,1,0,No,1,0,Fuel oil,190
apartment,€259000,2,A,73.89,No,0,0,0,0,0,2015,0,0,1,0,No,1,Installed,Gas,3670
apartment,€289000,2,Not specified,Not specified,0,Yes,0,0,0,0,2023,0,0,1,0,No,1,Hyper equipped,0,2580
apartment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2580
apartment,€280000,2,C,240,0,0,0,0,40,0,0,As new,0,1,0,No,1,0,0,9000
apartment,€255000,2,D,315,0,0,0,0,40,0,0,As new,0,1,0,No,1,0,0,9000
apartment,€249000,2,B,153,No,0,0,0,0,2,2013,Good,0,1,0,0,0,0,Gas,1600
apartment,€25.000.,2,B,128,0,0,16,0,0,2,1918,Good,0,1,0,0,0,Installed,Gas,2500
apartment,€299000,2,C,208,No,Yes,0,0,0,0,2005,As new,0,1,0,No,1,0,Gas,8670
apartment,€245000,2,C,205,0,0,6,0,31,3,1973,Good,0,1,0,0,1,0,Gas,2950
apartment,€575000,3,B,164,0,0,35,0,0,2,1996,As new,0,2,1,0,2,Hyper equipped,Gas,8300
apartment,€159000,2,D,369,0,0,0,0,0,2,1990,Good,0,1,0,0,1,Semi equipped,Electric,3500
apartment,€25000,2,Not specified,Not specified,0,0,0,0,25,3,0,0,0,0,1,0,1,0,0,1180
apartment,€430000,2,Not specified,Not specified,No,0,5,0,33,0,1997,0,0,2,0,0,2,0,Gas,1160
apartment,€495000,1,Not specified,Not specified,No,0,0,0,0,2,2000,Good,0,1,0,No,1,0,0,8300
apartment,€385000,2,B,120,0,Yes,0,0,32,0,2004,Good,0,1,0,0,0,Hyper equipped,Gas,20
apartment,€250000,3,B,175,No,0,0,0,0,2,0,Good,0,1,0,0,0,Installed,0,9700
apartment,€279900,2,B,146,0,0,7,0,33,2,2010,Good,0,1,0,0,1,0,0,2390
apartment,€795000,3,Not specified,Not specified,0,0,2,0,0,2,2003,Good,0,2,0,0,2,0,Gas,8300
apartment,€465000,2,B,124,0,0,4,0,0,0,0,0,0,1,0,0,1,0,0,8300
apartment,€430000,2,B,146,0,Yes,0,0,0,0,1978,Good,0,1,0,0,1,0,Gas,20
apartment,€70common,1,E,222,Yes,Yes,0,0,0,0,1970,As new,0,1,0,0,1,0,Gas,1070
apartment,€435000,2,G,589,0,0,0,0,37,3,1929,0,0,1,0,0,1,0,Gas,1180
apartment,€225000,2,B,157,No,0,3,0,0,2,1996,Good,0,1,0,0,1,Installed,Gas,2850
apartment,€213000,2,C,220,0,0,0,0,0,0,0,Good,0,0,0,0,0,0,Gas,20
apartment,€395000,2,D,333,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,9000
apartment,€365000,2,Not specified,Not specified,0,Yes,0,0,0,2,2017,0,0,0,0,Yes,0,0,Gas,8770
apartment,€159000,1,Not specified,Not specified,Yes,0,0,0,0,2,1957,Just renovated,0,1,0,0,1,Installed,Gas,8430
apartment,€169000,2,C,285,0,Yes,0,0,24,0,0,Good,0,1,0,0,1,0,Gas,8370
apartment,€249000,3,C,225,No,0,62,0,0,3,0,0,0,1,0,Yes,2,Installed,Gas,1400
apartment,€499000,2,G,452,0,0,9,0,0,2,1930,To renovate,0,1,0,0,1,0,Fuel oil,1190
apartment,€285000,2,F,310,0,Yes,0,0,22,4,1975,Good,0,1,0,0,1,Semi equipped,Gas,1140
apartment,€285000,2,F,310,0,Yes,0,0,22,4,1975,Good,0,1,0,0,1,Semi equipped,Gas,1030
apartment,€229000,2,B,119,0,Yes,0,0,0,0,0,0,0,0,1,0,1,Installed,Gas,5060
apartment,€4000,0,B,164,No,0,0,0,0,4,2000,Good,0,0,0,0,0,Installed,Gas,8870
apartment,€465000,2,F,320,No,0,0,0,0,2,1930,0,0,1,1,0,1,Installed,0,1170
apartment,€395000,2,G,613,No,0,4,0,23,2,1952,0,0,1,0,0,1,Installed,0,20
apartment,€250000,3,Not specified,Not specified,No,0,0,0,0,0,2006,As new,0,1,0,No,0,0,Fuel oil,184
apartment,€180000,2,Not specified,Not specified,No,0,0,0,0,0,2006,As new,0,1,0,No,0,0,Gas,121
apartment,€179000,4,Not specified,Not specified,No,0,0,0,0,0,1985,As new,0,2,0,No,0,0,Fuel oil,20
apartment,€).,2,B,144,No,0,17,0,36,3,2003,0,0,1,0,0,0,0,Gas,8670
apartment,€,2,B,129,No,0,29,0,0,0,1980,Good,0,1,0,0,2,Installed,Gas,201
apartment,€245000,2,D,188,No,0,18,0,30,1,1967,0,0,1,0,0,1,Installed,0,1140
apartment,€22.000,2,A,84,0,0,29,0,0,0,2019,As new,0,1,0,0,1,Hyper equipped,0,2360
apartment,€645000,2,B,101,No,0,4,0,0,2,1978,As new,0,2,2,0,2,USA hyper equipped,Gas,8300
apartment,€670000,1,A,51,Yes,0,8,0,0,0,2022,As new,0,1,1,0,1,USA hyper equipped,Gas,8300
apartment,€475000,1,B,101,No,0,4,0,20,2,2014,Good,0,1,1,0,1,USA installed,Gas,8300
apartment,€670000,1,Not specified,Not specified,Yes,0,8,0,0,0,2022,As new,0,1,1,0,1,USA hyper equipped,Gas,8300
apartment,€218000,2,B,162,No,0,9,0,0,2,1970,Good,0,1,0,0,1,Installed,Gas,2100
apartment,€,2,C,210,0,0,0,0,33,2,1992,Good,0,1,0,0,1,Installed,Gas,2170
apartment,€119000,2,D,263,No,0,0,0,33,3,1962,Good,0,1,1,0,1,Installed,Gas,20
apartment,€319500,2,B,186,0,Yes,0,0,0,0,1972,As new,0,1,0,Yes,1,Hyper equipped,Fuel oil,2650
apartment,€/,1,G,1230,No,0,0,0,18,3,1910,Good,0,2,2,0,2,Installed,Gas,1040
apartment,€185000,2,F,574,No,Yes,0,0,0,2,1990,To be done up,0,1,0,0,1,0,Electric,2100
apartment,€284000,2,Not specified,Not specified,No,0,10,0,0,0,0,As new,0,0,0,0,0,0,0,6900
apartment,€310000,2,B,101,No,0,56,0,0,0,2022,As new,0,1,0,0,1,Installed,Gas,4700
apartment,€300000,2,Not specified,Not specified,No,0,8,0,0,0,0,0,0,1,0,0,1,0,Gas,5001
apartment,€220000,2,A,70,No,0,4,0,0,0,2022,As new,0,1,0,0,1,Not installed,Gas,7333
apartment,€244000,2,A,60,No,0,7,0,0,0,2022,As new,0,1,0,0,1,Not installed,Gas,7333
apartment,€181000,1,B,92,No,0,7,0,0,0,0,As new,0,1,0,0,1,0,0,7900
apartment,€273000,3,E,479,No,Yes,0,0,0,2,1974,As new,0,1,0,0,1,0,Gas,9280
apartment,€).,3,D,162,No,0,15,0,60,0,1971,Good,0,1,0,0,1,USA hyper equipped,Gas,1083
apartment,€1795000,3,A,99,Yes,Yes,0,0,0,2,1948,As new,0,3,0,0,2,Hyper equipped,Gas,8300
apartment,€,2,E,234,0,0,18,0,30,0,0,To renovate,0,1,0,0,1,Semi equipped,Fuel oil,1083
apartment,€,3,E,384,No,Yes,0,0,16,3,0,Good,0,1,1,Yes,1,Hyper equipped,Fuel oil,5060
apartment,€285000,3,D,295,No,0,3,0,36,0,1997,0,0,1,0,Yes,1,Semi equipped,Electric,5004
apartment,€50,2,B,130,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,2440
apartment,€179000,3,C,255,0,0,6,0,28,3,1966,To be done up,0,1,0,0,1,0,Fuel oil,2660
apartment,€485000,2,Not specified,Not specified,No,0,13,0,33,4,2025,0,0,1,0,Yes,1,USA hyper equipped,0,1000
apartment,€460000,2,Not specified,Not specified,No,0,7,0,32,4,2025,0,0,1,0,Yes,1,USA hyper equipped,0,1000
apartment,€600000,3,Not specified,Not specified,No,0,7,0,34,4,2025,0,0,1,0,Yes,1,USA hyper equipped,0,1000
apartment,€260000,1,B,195,0,0,8,0,16,0,0,0,0,1,0,0,1,0,0,9000
apartment,€295000,2,D,172,No,0,16,0,30,0,0,As new,0,1,1,0,1,USA hyper equipped,0,1150
